idx,ppq,mixed_sample,exact_sample,role
11128,115.91666666666667,2555963,2555962.5,secondary
11129,115.92708333333333,2556192,2556192.1875,secondary
11130,115.946875,2556629,2556628.59375,secondary
11131,115.95729166666668,2556858,2556858.28125,secondary
11132,115.96770833333333,2557088,2557087.96875,secondary
11133,115.978125,2557318,2557317.65625,secondary
11134,115.98854166666668,2557547,2557547.34375,secondary
11135,115.99895833333333,2557777,2557777.03125,secondary
11136,116.0,2557800,2557800.0,primary
11137,116.01041666666667,2558030,2558029.6875,secondary
11138,116.02083333333333,2558259,2558259.375,secondary
11139,116.03125,2558489,2558489.0625,secondary
11140,116.04166666666667,2558719,2558718.75,secondary
11141,116.05208333333333,2558948,2558948.4375,secondary
11142,116.071875,2559385,2559384.84375,secondary
11143,116.08229166666668,2559615,2559614.53125,secondary
11144,116.09270833333333,2559844,2559844.21875,secondary
11145,116.103125,2560074,2560073.90625,secondary
11146,116.11354166666668,2560304,2560303.59375,secondary
11147,116.12395833333333,2560533,2560533.28125,secondary
11148,116.125,2560556,2560556.25,primary
11149,116.13541666666667,2560786,2560785.9375,secondary
11150,116.14583333333333,2561015,2561015.625,secondary
11151,116.15625,2561245,2561245.3125,secondary
11152,116.16666666666667,2561475,2561475.0,secondary
11153,116.17708333333333,2561704,2561704.6875,secondary
11154,116.196875,2562141,2562141.09375,secondary
11155,116.20729166666668,2562371,2562370.78125,secondary
11156,116.21770833333333,2562600,2562600.46875,secondary
11157,116.228125,2562830,2562830.15625,secondary
11158,116.23854166666668,2563060,2563059.84375,secondary
11159,116.24895833333333,2563290,2563289.53125,secondary
11160,116.25,2563312,2563312.5,primary
11161,116.26041666666667,2563542,2563542.1875,secondary
11162,116.27083333333333,2563771,2563771.875,secondary
11163,116.28125,2564001,2564001.5625,secondary
11164,116.29166666666667,2564231,2564231.25,secondary
11165,116.30208333333333,2564460,2564460.9375,secondary
11166,116.321875,2564897,2564897.34375,secondary
11167,116.33229166666668,2565127,2565127.03125,secondary
11168,116.34270833333333,2565357,2565356.71875,secondary
11169,116.353125,2565586,2565586.40625,secondary
11170,116.36354166666668,2565816,2565816.09375,secondary
11171,116.37395833333333,2566046,2566045.78125,secondary
11172,116.375,2566069,2566068.75,primary
11173,116.38541666666667,2566299,2566298.4375,secondary
11174,116.39583333333333,2566528,2566528.125,secondary
11175,116.40625,2566758,2566757.8125,secondary
11176,116.41666666666667,2566988,2566987.5,secondary
11177,116.42708333333333,2567217,2567217.1875,secondary
11178,116.446875,2567654,2567653.59375,secondary
11179,116.45729166666668,2567883,2567883.28125,secondary
11180,116.46770833333333,2568113,2568112.96875,secondary
11181,116.478125,2568343,2568342.65625,secondary
11182,116.48854166666668,2568572,2568572.34375,secondary
11183,116.49895833333333,2568802,2568802.03125,secondary
11184,116.5,2568825,2568825.0,primary
11185,116.51041666666667,2569055,2569054.6875,secondary
11186,116.52083333333333,2569284,2569284.375,secondary
11187,116.53125,2569514,2569514.0625,secondary
11188,116.54166666666667,2569744,2569743.75,secondary
11189,116.55208333333333,2569973,2569973.4375,secondary
11190,116.571875,2570410,2570409.84375,secondary
11191,116.58229166666668,2570640,2570639.53125,secondary
11192,116.59270833333333,2570869,2570869.21875,secondary
11193,116.603125,2571099,2571098.90625,secondary
11194,116.61354166666668,2571329,2571328.59375,secondary
11195,116.62395833333333,2571558,2571558.28125,secondary
11196,116.625,2571581,2571581.25,primary
11197,116.63541666666667,2571811,2571810.9375,secondary
11198,116.64583333333333,2572040,2572040.625,secondary
11199,116.65625,2572270,2572270.3125,secondary
11200,116.66666666666667,2572500,2572500.0,secondary
11201,116.67708333333333,2572729,2572729.6875,secondary
11202,116.696875,2573166,2573166.09375,secondary
11203,116.70729166666668,2573396,2573395.78125,secondary
11204,116.71770833333333,2573625,2573625.46875,secondary
11205,116.728125,2573855,2573855.15625,secondary
11206,116.73854166666668,2574085,2574084.84375,secondary
11207,116.74895833333333,2574315,2574314.53125,secondary
11208,116.75,2574338,2574337.5,primary
11209,116.76041666666667,2574568,2574567.1875,secondary
11210,116.77083333333333,2574797,2574796.875,secondary
11211,116.78125,2575027,2575026.5625,secondary
11212,116.79166666666667,2575257,2575256.25,secondary
11213,116.80208333333333,2575486,2575485.9375,secondary
11214,116.821875,2575922,2575922.34375,secondary
11215,116.83229166666668,2576152,2576152.03125,secondary
11216,116.84270833333333,2576382,2576381.71875,secondary
11217,116.853125,2576611,2576611.40625,secondary
11218,116.86354166666668,2576841,2576841.09375,secondary
11219,116.87395833333333,2577071,2577070.78125,secondary
11220,116.875,2577094,2577093.75,primary
11221,116.88541666666667,2577324,2577323.4375,secondary
11222,116.89583333333333,2577553,2577553.125,secondary
11223,116.90625,2577783,2577782.8125,secondary
11224,116.91666666666667,2578013,2578012.5,secondary
11225,116.92708333333333,2578242,2578242.1875,secondary
11226,116.946875,2578679,2578678.59375,secondary
11227,116.95729166666668,2578908,2578908.28125,secondary
11228,116.96770833333333,2579138,2579137.96875,secondary
11229,116.978125,2579368,2579367.65625,secondary
11230,116.98854166666668,2579597,2579597.34375,secondary
11231,116.99895833333333,2579827,2579827.03125,secondary
11232,117.0,2579850,2579850.0,primary
11233,117.01041666666667,2580080,2580079.6875,secondary
11234,117.02083333333333,2580309,2580309.375,secondary
11235,117.03125,2580539,2580539.0625,secondary
11236,117.04166666666667,2580769,2580768.75,secondary
11237,117.05208333333333,2580998,2580998.4375,secondary
11238,117.071875,2581435,2581434.84375,secondary
11239,117.08229166666668,2581665,2581664.53125,secondary
11240,117.09270833333333,2581894,2581894.21875,secondary
11241,117.103125,2582124,2582123.90625,secondary
11242,117.11354166666668,2582354,2582353.59375,secondary
11243,117.12395833333333,2582583,2582583.28125,secondary
11244,117.125,2582606,2582606.25,primary
11245,117.13541666666667,2582836,2582835.9375,secondary
11246,117.14583333333333,2583065,2583065.625,secondary
11247,117.15625,2583295,2583295.3125,secondary
11248,117.16666666666667,2583525,2583525.0,secondary
11249,117.17708333333333,2583754,2583754.6875,secondary
11250,117.196875,2584191,2584191.09375,secondary
11251,117.20729166666668,2584421,2584420.78125,secondary
11252,117.21770833333333,2584650,2584650.46875,secondary
11253,117.228125,2584880,2584880.15625,secondary
11254,117.23854166666668,2585110,2585109.84375,secondary
11255,117.24895833333333,2585340,2585339.53125,secondary
11256,117.25,2585362,2585362.5,primary
11257,117.26041666666667,2585592,2585592.1875,secondary
11258,117.27083333333333,2585821,2585821.875,secondary
11259,117.28125,2586051,2586051.5625,secondary
11260,117.29166666666667,2586281,2586281.25,secondary
11261,117.30208333333333,2586510,2586510.9375,secondary
11262,117.321875,2586947,2586947.34375,secondary
11263,117.33229166666668,2587177,2587177.03125,secondary
11264,117.34270833333333,2587407,2587406.71875,secondary
11265,117.353125,2587636,2587636.40625,secondary
11266,117.36354166666668,2587866,2587866.09375,secondary
11267,117.37395833333333,2588096,2588095.78125,secondary
11268,117.375,2588119,2588118.75,primary
11269,117.38541666666667,2588349,2588348.4375,secondary
11270,117.39583333333333,2588578,2588578.125,secondary
11271,117.40625,2588808,2588807.8125,secondary
11272,117.41666666666667,2589038,2589037.5,secondary
11273,117.42708333333333,2589267,2589267.1875,secondary
11274,117.446875,2589704,2589703.59375,secondary
11275,117.45729166666668,2589933,2589933.28125,secondary
11276,117.46770833333333,2590163,2590162.96875,secondary
11277,117.478125,2590393,2590392.65625,secondary
11278,117.48854166666668,2590622,2590622.34375,secondary
11279,117.49895833333333,2590852,2590852.03125,secondary
11280,117.5,2590875,2590875.0,primary
11281,117.51041666666667,2591105,2591104.6875,secondary
11282,117.52083333333333,2591334,2591334.375,secondary
11283,117.53125,2591564,2591564.0625,secondary
11284,117.54166666666667,2591794,2591793.75,secondary
11285,117.55208333333333,2592023,2592023.4375,secondary
11286,117.571875,2592460,2592459.84375,secondary
11287,117.58229166666668,2592690,2592689.53125,secondary
11288,117.59270833333333,2592919,2592919.21875,secondary
11289,117.603125,2593149,2593148.90625,secondary
11290,117.61354166666668,2593379,2593378.59375,secondary
11291,117.62395833333333,2593608,2593608.28125,secondary
11292,117.625,2593631,2593631.25,primary
11293,117.63541666666667,2593861,2593860.9375,secondary
11294,117.64583333333333,2594090,2594090.625,secondary
11295,117.65625,2594320,2594320.3125,secondary
11296,117.66666666666667,2594550,2594550.0,secondary
11297,117.67708333333333,2594779,2594779.6875,secondary
11298,117.696875,2595216,2595216.09375,secondary
11299,117.70729166666668,2595446,2595445.78125,secondary
11300,117.71770833333333,2595675,2595675.46875,secondary
11301,117.728125,2595905,2595905.15625,secondary
11302,117.73854166666668,2596135,2596134.84375,secondary
11303,117.74895833333333,2596365,2596364.53125,secondary
11304,117.75,2596388,2596387.5,primary
11305,117.76041666666667,2596618,2596617.1875,secondary
11306,117.77083333333333,2596847,2596846.875,secondary
11307,117.78125,2597077,2597076.5625,secondary
11308,117.79166666666667,2597307,2597306.25,secondary
11309,117.80208333333333,2597536,2597535.9375,secondary
11310,117.821875,2597972,2597972.34375,secondary
11311,117.83229166666668,2598202,2598202.03125,secondary
11312,117.84270833333333,2598432,2598431.71875,secondary
11313,117.853125,2598661,2598661.40625,secondary
11314,117.86354166666668,2598891,2598891.09375,secondary
11315,117.87395833333333,2599121,2599120.78125,secondary
11316,117.875,2599144,2599143.75,primary
11317,117.88541666666667,2599374,2599373.4375,secondary
11318,117.89583333333333,2599603,2599603.125,secondary
11319,117.90625,2599833,2599832.8125,secondary
11320,117.91666666666667,2600063,2600062.5,secondary
11321,117.92708333333333,2600292,2600292.1875,secondary
11322,117.946875,2600729,2600728.59375,secondary
11323,117.95729166666668,2600958,2600958.28125,secondary
11324,117.96770833333333,2601188,2601187.96875,secondary
11325,117.978125,2601418,2601417.65625,secondary
11326,117.98854166666668,2601647,2601647.34375,secondary
11327,117.99895833333333,2601877,2601877.03125,secondary
11328,118.0,2601900,2601900.0,primary
11329,118.01041666666667,2602130,2602129.6875,secondary
11330,118.02083333333333,2602359,2602359.375,secondary
11331,118.03125,2602589,2602589.0625,secondary
11332,118.04166666666667,2602819,2602818.75,secondary
11333,118.05208333333333,2603048,2603048.4375,secondary
11334,118.071875,2603485,2603484.84375,secondary
11335,118.08229166666668,2603715,2603714.53125,secondary
11336,118.09270833333333,2603944,2603944.21875,secondary
11337,118.103125,2604174,2604173.90625,secondary
11338,118.11354166666668,2604404,2604403.59375,secondary
11339,118.12395833333333,2604633,2604633.28125,secondary
11340,118.125,2604656,2604656.25,primary
11341,118.13541666666667,2604886,2604885.9375,secondary
11342,118.14583333333333,2605115,2605115.625,secondary
11343,118.15625,2605345,2605345.3125,secondary
11344,118.16666666666667,2605575,2605575.0,secondary
11345,118.17708333333333,2605804,2605804.6875,secondary
11346,118.196875,2606241,2606241.09375,secondary
11347,118.20729166666668,2606471,2606470.78125,secondary
11348,118.21770833333333,2606700,2606700.46875,secondary
11349,118.228125,2606930,2606930.15625,secondary
11350,118.23854166666668,2607160,2607159.84375,secondary
11351,118.24895833333333,2607390,2607389.53125,secondary
11352,118.25,2607412,2607412.5,primary
11353,118.26041666666667,2607642,2607642.1875,secondary
11354,118.27083333333333,2607871,2607871.875,secondary
11355,118.28125,2608101,2608101.5625,secondary
11356,118.29166666666667,2608331,2608331.25,secondary
11357,118.30208333333333,2608560,2608560.9375,secondary
11358,118.321875,2608997,2608997.34375,secondary
11359,118.33229166666668,2609227,2609227.03125,secondary
11360,118.34270833333333,2609457,2609456.71875,secondary
11361,118.353125,2609686,2609686.40625,secondary
11362,118.36354166666668,2609916,2609916.09375,secondary
11363,118.37395833333333,2610146,2610145.78125,secondary
11364,118.375,2610169,2610168.75,primary
11365,118.38541666666667,2610399,2610398.4375,secondary
11366,118.39583333333333,2610628,2610628.125,secondary
11367,118.40625,2610858,2610857.8125,secondary
11368,118.41666666666667,2611088,2611087.5,secondary
11369,118.42708333333333,2611317,2611317.1875,secondary
11370,118.446875,2611754,2611753.59375,secondary
11371,118.45729166666668,2611983,2611983.28125,secondary
11372,118.46770833333333,2612213,2612212.96875,secondary
11373,118.478125,2612443,2612442.65625,secondary
11374,118.48854166666668,2612672,2612672.34375,secondary
11375,118.49895833333333,2612902,2612902.03125,secondary
11376,118.5,2612925,2612925.0,primary
11377,118.51041666666667,2613155,2613154.6875,secondary
11378,118.52083333333333,2613384,2613384.375,secondary
11379,118.53125,2613614,2613614.0625,secondary
11380,118.54166666666667,2613844,2613843.75,secondary
11381,118.55208333333333,2614073,2614073.4375,secondary
11382,118.571875,2614510,2614509.84375,secondary
11383,118.58229166666668,2614740,2614739.53125,secondary
11384,118.59270833333333,2614969,2614969.21875,secondary
11385,118.603125,2615199,2615198.90625,secondary
11386,118.61354166666668,2615429,2615428.59375,secondary
11387,118.62395833333333,2615658,2615658.28125,secondary
11388,118.625,2615681,2615681.25,primary
11389,118.63541666666667,2615911,2615910.9375,secondary
11390,118.64583333333333,2616140,2616140.625,secondary
11391,118.65625,2616370,2616370.3125,secondary
11392,118.66666666666667,2616600,2616600.0,secondary
11393,118.67708333333333,2616829,2616829.6875,secondary
11394,118.696875,2617266,2617266.09375,secondary
11395,118.70729166666668,2617496,2617495.78125,secondary
11396,118.71770833333333,2617725,2617725.46875,secondary
11397,118.728125,2617955,2617955.15625,secondary
11398,118.73854166666668,2618185,2618184.84375,secondary
11399,118.74895833333333,2618415,2618414.53125,secondary
11400,118.75,2618438,2618437.5,primary
11401,118.76041666666667,2618668,2618667.1875,secondary
11402,118.77083333333333,2618897,2618896.875,secondary
11403,118.78125,2619127,2619126.5625,secondary
11404,118.79166666666667,2619357,2619356.25,secondary
11405,118.80208333333333,2619586,2619585.9375,secondary
11406,118.821875,2620022,2620022.34375,secondary
11407,118.83229166666668,2620252,2620252.03125,secondary
11408,118.84270833333333,2620482,2620481.71875,secondary
11409,118.853125,2620711,2620711.40625,secondary
11410,118.86354166666668,2620941,2620941.09375,secondary
11411,118.87395833333333,2621171,2621170.78125,secondary
11412,118.875,2621194,2621193.75,primary
11413,118.88541666666667,2621424,2621423.4375,secondary
11414,118.89583333333333,2621653,2621653.125,secondary
11415,118.90625,2621883,2621882.8125,secondary
